,meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
419,69.0,Ninja Gaiden 3: Razor's Edge,WIIU,"Nov 18, 2012",7.5,/game/wii-u/ninja-gaiden-3-razors-edge,M,['Team Ninja'],"['Action', '3D', 'General', 'Action Adventure', 'Platformer']"
420,60.0,SiNG Party,WIIU,"Nov 18, 2012",5.5,/game/wii-u/sing-party,E10+,['FreeStyleGames'],"['Rhythm', 'Action', 'Music', 'Miscellaneous']"
421,77.0,Nintendo Land,WIIU,"Nov 18, 2012",7.9,/game/wii-u/nintendo-land,E10+,['Nintendo'],"['Party / Minigame', 'Party', 'Miscellaneous']"
422,75.0,Paper Mario: Sticker Star,3DS,"Nov 11, 2012",5.5,/game/3ds/paper-mario-sticker-star,E,['Intelligent Systems'],"['Console-style RPG', 'Role-Playing', 'General', 'Action Adventure', 'Japanese-Style', 'Fantasy']"
423,59.0,Pokedex 3D Pro,3DS,"Nov 8, 2012",4.3,/game/3ds/pokedex-3d-pro,E,['Creatures Inc.'],"['Miscellaneous', 'Application', 'General']"
424,63.0,"Freakyforms Deluxe: Your Creations, Alive!",3DS,"Nov 5, 2012",7.5,/game/3ds/freakyforms-deluxe-your-creations-alive!,E,"['Asobism', ' Co. ltd.']","['Miscellaneous', 'General']"
425,82.0,Professor Layton and the Miracle Mask,3DS,"Oct 28, 2012",8.1,/game/3ds/professor-layton-and-the-miracle-mask,E10+,['Level 5'],"['Miscellaneous', 'Puzzle', 'General']"
426,,New Super Mario Bros. 2: Coin Challenge Pack B,3DS,"Oct 25, 2012",7.1,/game/3ds/new-super-mario-bros-2-coin-challenge-pack-b,E,['Nintendo'],"['Action', '2D', 'Platformer']"
427,,New Super Mario Bros. 2: Gold Mushroom Pack,3DS,"Oct 25, 2012",7.5,/game/3ds/new-super-mario-bros-2-gold-mushroom-pack,E,['Nintendo'],"['Action', '2D', 'Platformer']"
428,76.0,Style Savvy: Trendsetters,3DS,"Oct 22, 2012",7.6,/game/3ds/style-savvy-trendsetters,E,['syn Sophia'],"['Simulation', 'Virtual', 'Career', 'General', 'Miscellaneous']"
429,67.0,Sparkle Snapshots 3D,3DS,"Oct 18, 2012",,/game/3ds/sparkle-snapshots-3d,,"['Atlus Co.', ' Atlus']","['Miscellaneous', 'General']"
430,,Wii Sports/Wii Sports Resort,WII,"Oct 15, 2012",8.8,/game/wii/wii-sportswii-sports-resort,E,['Nintendo'],"['Compilation', 'Miscellaneous']"
431,80.0,Pokemon Black Version 2,DS,"Oct 7, 2012",7.8,/game/ds/pokemon-black-version-2,E,['Game Freak'],"['Role-Playing', 'Trainer', 'Console-style RPG']"
432,80.0,Pokemon White Version 2,DS,"Oct 7, 2012",7.9,/game/ds/pokemon-white-version-2,E,['Game Freak'],"['Role-Playing', 'Trainer', 'Console-style RPG']"
433,54.0,Pokemon Dream Radar,3DS,"Oct 7, 2012",5.7,/game/3ds/pokemon-dream-radar,E,['Creatures Inc.'],"['Action', 'Miscellaneous', 'General']"
434,,New Super Mario Bros. 2: Coin Challenge Pack A,3DS,"Oct 4, 2012",7.9,/game/3ds/new-super-mario-bros-2-coin-challenge-pack-a,E,['Nintendo'],"['Action', '2D', 'Platformer']"
435,,New Super Mario Bros. 2: Gold Rush Pack,3DS,"Oct 4, 2012",7.3,/game/3ds/new-super-mario-bros-2-gold-rush-pack,E,['Nintendo'],"['Action', '2D', 'Platformer']"
436,,New Super Mario Bros. 2: Nerve-Wrack Pack,3DS,"Oct 4, 2012",7.5,/game/3ds/new-super-mario-bros-2-nerve-wrack-pack,E,['Nintendo'],"['Action', '2D', 'Platformer']"
437,81.0,Art Academy: Lessons for Everyone,3DS,"Oct 1, 2012",7.6,/game/3ds/art-academy-lessons-for-everyone,E,"['Nintendo', ' Headstrong Games']","['Miscellaneous', 'Edutainment']"
438,,Art Academy: Lessons for Everyone,3DS,"Oct 1, 2012",,/game/3ds/art-academy-lessons-for-everyone,E,"['Nintendo', ' Headstrong Games']","['Miscellaneous', 'Edutainment']"
439,,Crosswords Plus,3DS,"Oct 1, 2012",7.5,/game/3ds/crosswords-plus,E,['Nintendo Software Technology'],"['Miscellaneous', 'Puzzle', 'General', 'Logic']"
440,59.0,Inazuma Eleven Strikers,WII,"Sep 28, 2012",8.0,/game/wii/inazuma-eleven-strikers,,['Level 5'],"['Sports', 'General']"
441,82.0,Kirby's Dream Collection: Special Edition,WII,"Sep 16, 2012",8.8,/game/wii/kirbys-dream-collection-special-edition,E10+,['HAL Labs'],"['Compilation', 'Miscellaneous']"
442,78.0,New Super Mario Bros. 2,3DS,"Aug 19, 2012",7.2,/game/3ds/new-super-mario-bros-2,E,['Nintendo'],"['Action', '2D', 'Platformer']"
443,77.0,Project Zero 2: Wii Edition,WII,"Jun 29, 2012",8.6,/game/wii/project-zero-2-wii-edition,,['Koei Tecmo Games'],"['Horror', 'Action Adventure']"
444,80.0,Pokemon Conquest,DS,"Jun 18, 2012",8.3,/game/ds/pokemon-conquest,E,['Koei'],"['Turn-Based', 'Tactics', 'Strategy', 'Fantasy']"
445,,New Play Control! Pikmin 2,WII,"Jun 10, 2012",8.7,/game/wii/new-play-control!-pikmin-2,E,['Nintendo'],"['Real-Time', 'Strategy', 'General', 'Fantasy']"
446,69.0,Mario Tennis Open,3DS,"May 20, 2012",6.9,/game/3ds/mario-tennis-open,E,['Camelot Software Planning'],"['Tennis', 'Individual', 'Sports', 'Traditional']"
447,54.0,Spirit Camera: The Cursed Memoir,3DS,"Apr 13, 2012",6.4,/game/3ds/spirit-camera-the-cursed-memoir,T,['Tecmo Koei Games'],"['Survival', 'Horror', 'Action Adventure']"
448,76.0,Ketzal's Corridors,3DS,"Apr 12, 2012",7.6,/game/3ds/ketzals-corridors,E,['Keys Factory'],"['Action', 'Miscellaneous', 'Puzzle', 'General']"
449,92.0,Xenoblade Chronicles,WII,"Apr 6, 2012",9.2,/game/wii/xenoblade-chronicles,T,['Monolith Soft'],"['Role-Playing', 'Console-style RPG', 'Action RPG']"
450,83.0,Kid Icarus: Uprising,3DS,"Mar 23, 2012",8.7,/game/3ds/kid-icarus-uprising,E10+,"['Opus', ' Project Sora']","['General', 'Fantasy', 'Action Adventure']"
451,77.0,3D Classics: Kid Icarus,3DS,"Mar 23, 2012",7.4,/game/3ds/3d-classics-kid-icarus,E,['Arika'],"['Action', '2D', 'Platformer']"
452,74.0,Inazuma Eleven 2: Firestorm,DS,"Mar 16, 2012",8.2,/game/ds/inazuma-eleven-2-firestorm,,['Level 5'],"['Sports', 'General']"
453,74.0,Inazuma Eleven 2: Blizzard,DS,"Mar 16, 2012",8.3,/game/ds/inazuma-eleven-2-blizzard,,['Level 5'],"['Sports', 'General']"
454,73.0,Mario Party 9,WII,"Mar 11, 2012",6.9,/game/wii/mario-party-9,E,['Nd Cube'],"['Party / Minigame', 'Party', 'Miscellaneous']"
455,60.0,PokePark 2: Wonders Beyond,WII,"Feb 27, 2012",7.6,/game/wii/pokepark-2-wonders-beyond,E,['Creatures Inc.'],"['Adventure', 'General', 'Fantasy', 'Action Adventure']"
456,65.0,Dillon's Rolling Western,3DS,"Feb 22, 2012",7.5,/game/3ds/dillons-rolling-western,E10+,['Vanpool'],"['Action', 'General']"
457,83.0,Rhythm Heaven Fever,WII,"Feb 13, 2012",8.3,/game/wii/rhythm-heaven-fever,E,['Nintendo'],"['Rhythm', 'Action', 'Music', 'Miscellaneous']"
458,46.0,One Piece: Unlimited Cruise SP,3DS,"Feb 10, 2012",7.0,/game/3ds/one-piece-unlimited-cruise-sp,,['Bandai Namco Games'],"['Action', 'General']"
459,74.0,Sakura Samurai: Art of the Sword,3DS,"Feb 2, 2012",7.3,/game/3ds/sakura-samurai-art-of-the-sword,T,['Grounding Inc.'],"['Action', 'General']"
460,,Swapnote,3DS,"Dec 22, 2011",7.1,/game/3ds/swapnote,,['Nintendo'],"['Miscellaneous', 'Application', 'General']"
461,90.0,Pushmo,3DS,"Dec 8, 2011",8.3,/game/3ds/pushmo,E,['Intelligent Systems'],"['Action', 'Miscellaneous', 'Puzzle']"
462,68.0,Fortune Street,WII,"Dec 5, 2011",7.5,/game/wii/fortune-street,E,['Marvelous AQL'],"['Board / Card Game', 'Miscellaneous', 'Board Games']"
463,85.0,Mario Kart 7,3DS,"Dec 4, 2011",8.2,/game/3ds/mario-kart-7,E,"['Retro Studios', ' Entertainment Analysis & Development Division']","['Arcade', 'Kart', 'Driving', 'Racing', 'Automobile']"
464,93.0,The Legend of Zelda: Skyward Sword,WII,"Nov 20, 2011",8.1,/game/wii/the-legend-of-zelda-skyward-sword,E10+,['Nintendo'],"['Open-World', 'General', 'Fantasy', 'Action Adventure']"
465,77.0,3D Classics: Kirby's Adventure,3DS,"Nov 17, 2011",8.0,/game/3ds/3d-classics-kirbys-adventure,E,['Arika'],"['Action', '2D', 'Platformer']"
466,68.0,Fossil Fighters: Champions,DS,"Nov 14, 2011",7.9,/game/ds/fossil-fighters-champions,E,"['RED Entertainment', ' Artdink']","['Role-Playing', 'General']"
467,90.0,Super Mario 3D Land,3DS,"Nov 13, 2011",8.4,/game/3ds/super-mario-3d-land,E,['Nintendo'],"['3D', 'Action', 'Platformer']"
468,68.0,"Freakyforms: Your Creations, Alive!",3DS,"Nov 10, 2011",7.7,/game/3ds/freakyforms-your-creations-alive!,E,"['Asobism', ' Co. ltd.']","['Miscellaneous', 'General']"
469,77.0,Kirby's Return to Dream Land,WII,"Oct 24, 2011",8.7,/game/wii/kirbys-return-to-dream-land,E10+,['HAL Labs'],"['Action', '2D', 'General', 'Platformer']"
470,56.0,Pokemon Rumble Blast,3DS,"Oct 24, 2011",6.8,/game/3ds/pokemon-rumble-blast,E10+,['Ambrella'],"['Action', '2D', ""Beat-'Em-Up"", '3D', 'General']"
471,83.0,Professor Layton and the Last Specter,DS,"Oct 18, 2011",8.3,/game/ds/professor-layton-and-the-last-specter,E10+,['Level 5'],"['Miscellaneous', 'Puzzle', 'General']"
472,74.0,Tetris Axis,3DS,"Oct 2, 2011",7.1,/game/3ds/tetris-axis,E,['Hudson Soft'],"['Stacking', 'Miscellaneous', 'Puzzle']"
473,85.0,The Legend of Zelda: Four Swords Anniversary Edition,DS,"Sep 28, 2011",7.5,/game/ds/the-legend-of-zelda-four-swords-anniversary-edition,E10+,['GREZZO'],"['General', 'Fantasy', 'Action Adventure']"
474,68.0,3D Classics: TwinBee,3DS,"Sep 22, 2011",7.3,/game/3ds/3d-classics-twinbee,E,['Arika'],"['Action', 'Vertical', ""Shoot-'Em-Up"", 'Scrolling', 'Shooter']"
475,83.0,Kirby Mass Attack,DS,"Sep 19, 2011",8.1,/game/ds/kirby-mass-attack,E,['HAL Labs'],"['Action', '2D', 'Platformer']"
476,77.0,Dragon Quest Monsters: Joker 2,DS,"Sep 19, 2011",7.5,/game/ds/dragon-quest-monsters-joker-2,E,['TOSE'],"['Role-Playing', 'Trainer', 'Console-style RPG', 'Japanese-Style']"
477,81.0,Star Fox 64 3D,3DS,"Sep 9, 2011",8.1,/game/3ds/star-fox-64-3d,E10+,['Nintendo'],"['Rail', 'Action', 'Shooter']"
478,74.0,Inazuma Eleven,DS,"Aug 26, 2011",7.9,/game/ds/inazuma-eleven,E,['Level 5'],"['Soccer', 'Arcade', 'Sports', 'Traditional']"
479,37.0,3D Classics: Urban Champion,3DS,"Aug 18, 2011",5.7,/game/3ds/3d-classics-urban-champion,E10+,['Arika'],"['Action', '2D', 'Fighting']"
480,56.0,3D Classics: Xevious,3DS,"Jul 21, 2011",5.8,/game/3ds/3d-classics-xevious,E,['Arika'],"['Action', 'Vertical', ""Shoot-'Em-Up"", 'Scrolling', 'Shooter']"
481,,Nintendo Video,3DS,"Jul 21, 2011",5.9,/game/3ds/nintendo-video,,['Nintendo'],"['Miscellaneous', 'General']"
482,65.0,Mystery Case Files: The Malgrave Incident,WII,"Jun 29, 2011",8.0,/game/wii/mystery-case-files-the-malgrave-incident,E,['Sanzaru Games'],"['Miscellaneous', 'Puzzle', 'General', 'Hidden Object']"
483,94.0,The Legend of Zelda: Ocarina of Time 3D,3DS,"Jun 19, 2011",9.0,/game/3ds/the-legend-of-zelda-ocarina-of-time-3d,E10+,['GREZZO'],"['Open-World', 'Compilation', 'Action Adventure', 'Miscellaneous', 'Fantasy']"
484,60.0,Wii Play: Motion,WII,"Jun 13, 2011",6.6,/game/wii/wii-play-motion,E10+,"['Nintendo', ' Good-Feel']","['Party / Minigame', 'Party', 'Miscellaneous']"
485,69.0,Pokedex 3D,3DS,"Jun 6, 2011",6.6,/game/3ds/pokedex-3d,E,['Creatures Inc.'],"['Miscellaneous', 'Application', 'General']"
486,,3D Classics: Excitebike,3DS,"Jun 6, 2011",6.6,/game/3ds/3d-classics-excitebike,E,['Arika'],"['Arcade', 'Motocross', 'Other', 'Motorcycle', 'Driving', 'Racing', 'Automobile']"
487,71.0,Nintendogs + Cats: Golden Retriever & New Friends,3DS,"Mar 27, 2011",7.2,/game/3ds/nintendogs-+-cats-golden-retriever-new-friends,E,['Nintendo'],"['Simulation', 'Virtual', 'Pet', 'Miscellaneous', 'Virtual Life']"
488,71.0,Pilotwings Resort,3DS,"Mar 27, 2011",7.2,/game/3ds/pilotwings-resort,E,['Monster Games Inc.'],"['Simulation', 'Civilian', 'Flight', 'Civilian Plane']"
489,58.0,Steel Diver,3DS,"Mar 27, 2011",6.3,/game/3ds/steel-diver,E10+,"['Nintendo', ' Vitei']","['Simulation', 'Combat', 'Action', 'Submarine', 'Marine', 'General']"
490,71.0,Nintendogs + Cats: Toy Poodle & New Friends,3DS,"Mar 27, 2011",7.1,/game/3ds/nintendogs-+-cats-toy-poodle-new-friends,E,['Nintendo'],"['Simulation', 'Virtual', 'Pet', 'Miscellaneous', 'Virtual Life']"
491,71.0,Nintendogs + Cats: French Bulldog & New Friends,3DS,"Mar 27, 2011",7.1,/game/3ds/nintendogs-+-cats-french-bulldog-new-friends,E,['Nintendo'],"['Simulation', 'Virtual', 'Pet', 'Miscellaneous', 'Virtual Life']"
492,,AR Games,3DS,"Mar 27, 2011",7.1,/game/3ds/ar-games,E,['Nintendo'],"['Miscellaneous', 'General']"
493,,Face Raiders,3DS,"Mar 27, 2011",7.1,/game/3ds/face-raiders,E,['HAL Labs'],"['Light Gun', 'Action', 'General', 'Shooter']"
494,,StreetPass Mii Plaza,3DS,"Mar 27, 2011",7.6,/game/3ds/streetpass-mii-plaza,E,['Nintendo'],"['Role-Playing', 'General']"
495,,Nintendo 3DS,3DS,"Mar 27, 2011",8.0,/game/3ds/nintendo-3ds,E,['Nintendo'],"['Console', 'Hardware']"
496,,Mii Maker,3DS,"Mar 27, 2011",6.1,/game/3ds/mii-maker,,['Nintendo'],"['Miscellaneous', 'Application', 'General']"
497,,Nintendo 3DS Internet Browser,3DS,"Mar 27, 2011",,/game/3ds/nintendo-3ds-internet-browser,,['Nintendo'],"['Miscellaneous', 'Application']"
498,87.0,Pokemon Black Version,DS,"Mar 6, 2011",7.6,/game/ds/pokemon-black-version,E,['Game Freak'],"['Role-Playing', 'Trainer', 'Console-style RPG']"
499,87.0,Pokemon White Version,DS,"Mar 6, 2011",7.7,/game/ds/pokemon-white-version,E,['Game Freak'],"['Role-Playing', 'Trainer', 'Console-style RPG']"
500,78.0,Dragon Quest VI: Realms of Revelation,DS,"Feb 14, 2011",8.4,/game/ds/dragon-quest-vi-realms-of-revelation,T,['ArtePiazza'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style']"
501,64.0,Mario Sports Mix,WII,"Feb 7, 2011",7.8,/game/wii/mario-sports-mix,E,['Square Enix'],"['Sports', 'General']"
502,,Mario Party 2,WII,"Dec 20, 2010",8.7,/game/wii/mario-party-2,,['Hudson'],"['Party', 'Miscellaneous']"
503,70.0,Super Mario All-Stars: 25th Anniversary Edition,WII,"Dec 12, 2010",7.7,/game/wii/super-mario-all-stars-25th-anniversary-edition,E,['Nintendo'],"['Compilation', 'Miscellaneous']"
504,86.0,Fluidity,WII,"Dec 6, 2010",7.8,/game/wii/fluidity,E,['Curve Studios'],"['3D', 'Action', '2D', 'Platformer']"
505,79.0,Golden Sun: Dark Dawn,DS,"Nov 29, 2010",8.2,/game/ds/golden-sun-dark-dawn,E10+,['Camelot Software Planning'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style']"
506,,Snowpack Park,WII,"Nov 22, 2010",,/game/wii/snowpack-park,E,['Skip Ltd.'],"['Simulation', 'General']"
507,87.0,Donkey Kong Country Returns,WII,"Nov 21, 2010",8.6,/game/wii/donkey-kong-country-returns,E,['Retro Studios'],"['Action', '2D', 'General', 'Adventure', 'Platformer']"
508,79.0,Mario vs. Donkey Kong: Mini-Land Mayhem,DS,"Nov 14, 2010",8.0,/game/ds/mario-vs-donkey-kong-mini-land-mayhem,E,"['Nintendo', ' Nintendo Software Technology']","['Action', '2D', 'Platformer']"
509,48.0,FlingSmash,WII,"Nov 7, 2010",7.3,/game/wii/flingsmash,E,['Artoon'],"['Action', 'General']"
510,62.0,PokePark Wii: Pikachu's Adventure,WII,"Nov 2, 2010",7.5,/game/wii/pokepark-wii-pikachus-adventure,E,['Creatures Inc.'],"['Adventure', 'General', 'Fantasy', 'Action Adventure']"
511,75.0,Art Academy,DS,"Oct 26, 2010",8.0,/game/ds/art-academy,E,['Headstrong Games'],"['Miscellaneous', 'Edutainment']"
512,73.0,ThruSpace,WII,"Oct 18, 2010",8.7,/game/wii/thruspace,E,['Keys Factory'],"['Action', 'Miscellaneous', 'Puzzle']"
513,,Snapdots,DS,"Oct 18, 2010",,/game/ds/snapdots,E,['D4 Enterprise'],"['Action', 'Miscellaneous', 'Puzzle']"
514,86.0,Kirby's Epic Yarn,WII,"Oct 17, 2010",8.5,/game/wii/kirbys-epic-yarn,E,['Good-Feel'],"['Action', '2D', 'General', 'Adventure', 'Platformer']"
515,68.0,Pokemon Ranger: Guardian Signs,DS,"Oct 4, 2010",8.1,/game/ds/pokemon-ranger-guardian-signs,E,['Creatures Inc.'],"['Role-Playing', 'General']"
516,68.0,Wii Party,WII,"Oct 3, 2010",7.9,/game/wii/wii-party,E,['Nd Cube'],"['Party / Minigame', 'Party', 'Miscellaneous']"
517,55.0,Samurai Warriors 3,WII,"Sep 28, 2010",7.4,/game/wii/samurai-warriors-3,T,['Omega Force'],"['3D', 'Action', ""Beat-'Em-Up""]"
518,,Nintendo Countdown Calendar,DS,"Sep 20, 2010",,/game/ds/nintendo-countdown-calendar,,['Intelligent Systems'],"['Miscellaneous', 'General']"
519,86.0,Professor Layton and the Unwound Future,DS,"Sep 12, 2010",8.8,/game/ds/professor-layton-and-the-unwound-future,E10+,['Level 5'],"['Miscellaneous', 'Puzzle', 'General']"
520,79.0,Metroid: Other M,WII,"Aug 31, 2010",6.7,/game/wii/metroid-other-m,T,['Team Ninja'],"['Third-Person', 'Action', 'Sci-Fi', 'General', 'Action Adventure', 'Shooter']"
521,,Face Pilot: Fly With Your Nintendo DSi Camera!,DS,"Jul 26, 2010",,/game/ds/face-pilot-fly-with-your-nintendo-dsi-camera!,E,['HAL Labs'],"['Simulation', 'General']"
522,45.0,AquaSpace,WII,"Jul 19, 2010",6.8,/game/wii/aquaspace,E,['Paon Corporation'],"['Miscellaneous', 'General']"
523,87.0,Dragon Quest IX: Sentinels of the Starry Skies,DS,"Jul 11, 2010",8.6,/game/ds/dragon-quest-ix-sentinels-of-the-starry-skies,E10+,['Level 5'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style']"
524,,Mario Tennis,WII,"Jun 28, 2010",,/game/wii/mario-tennis,E,['Camelot Software Planning'],"['Tennis', 'Sports', 'Traditional']"
525,87.0,Sin & Punishment: Star Successor,WII,"Jun 27, 2010",8.5,/game/wii/sin-punishment-star-successor,T,['Treasure'],"['Rail', 'Action', 'General', 'Shooter']"
526,68.0,Art Style: Rotozoa,WII,"Jun 21, 2010",,/game/wii/art-style-rotozoa,E,['Skip Ltd.'],"['Miscellaneous', 'Puzzle', 'General']"
527,74.0,Spin Six,DS,"Jun 21, 2010",,/game/ds/spin-six,E,['Zener Works'],"['Miscellaneous', 'Puzzle', 'Matching']"
528,70.0,100 Classic Books,DS,"Jun 14, 2010",6.2,/game/ds/100-classic-books,,['Genius Sonority Inc.'],"['Miscellaneous', 'Application', 'General']"
529,,A Kappa's Trail,DS,"Jun 14, 2010",7.8,/game/ds/a-kappas-trail,E,['Brownie Brown'],"['Miscellaneous', 'Puzzle', 'General']"
530,76.0,Flametail,DS,"Jun 7, 2010",,/game/ds/flametail,E,['Mindware'],"['Miscellaneous', 'Puzzle', 'General']"
531,82.0,X-Scape,DS,"May 31, 2010",7.0,/game/ds/x-scape,E10+,['Q-Games'],"['Simulation', 'Combat', 'Sci-Fi', 'General', 'Action Adventure', 'Space']"
532,,Phoenix Wright: Ace Attorney Episode 5: Rise From the Ashes,WII,"May 25, 2010",8.0,/game/wii/phoenix-wright-ace-attorney-episode-5-rise-from-the-ashes,T,['Capcom'],"['Adventure', 'First-Person', 'Modern']"
533,76.0,Art Style: light trax,WII,"May 24, 2010",,/game/wii/art-style-light-trax,E,['Skip Ltd.'],"['Miscellaneous', 'General']"
534,62.0,Metal Torrent,DS,"May 24, 2010",9.7,/game/ds/metal-torrent,E,['Arika'],"['Action', 'Vertical', ""Shoot-'Em-Up"", 'Scrolling', 'Shooter']"
535,97.0,Super Mario Galaxy 2,WII,"May 23, 2010",9.1,/game/wii/super-mario-galaxy-2,E,['Nintendo EAD Tokyo '],"['3D', 'Action', 'Platformer']"
536,,Kirby Super Star,WII,"May 17, 2010",8.3,/game/wii/kirby-super-star,E,['Hal'],"['Action', '2D', 'Platformer']"
537,,Looksley's Line Up,DS,"May 17, 2010",,/game/ds/looksleys-line-up,E,['Good-Feel'],"['Miscellaneous', 'Puzzle', 'General', 'Hidden Object']"
538,70.0,Photo Dojo,DS,"May 10, 2010",7.2,/game/ds/photo-dojo,E10+,['Nintendo'],"['Action', '2D', ""Beat-'Em-Up""]"
539,83.0,Picross 3D,DS,"May 3, 2010",8.1,/game/ds/picross-3d,E,['HAL Labs'],"['Miscellaneous', 'Puzzle', 'Logic']"
540,,Game & Watch: Flagman,DS,"Apr 19, 2010",,/game/ds/game-watch-flagman,E,['Nintendo'],"['Action', 'General']"
541,,Game & Watch: Ball,DS,"Apr 19, 2010",,/game/ds/game-watch-ball,E,['Nintendo'],"['Action', 'Arcade', 'General']"
542,,Game & Watch: Donkey Kong Jr.,DS,"Apr 19, 2010",8.0,/game/ds/game-watch-donkey-kong-jr,E,['Nintendo'],"['Action', 'General']"
543,,Game & Watch: Vermin,DS,"Apr 5, 2010",,/game/ds/game-watch-vermin,E,['Nintendo'],"['Trivia / Game Show', 'Action', 'Arcade', 'Miscellaneous']"
544,,Game & Watch: Helmet,DS,"Apr 5, 2010",,/game/ds/game-watch-helmet,E,['Nintendo'],"['Action', 'General']"
545,,Game & Watch: Manhole,DS,"Apr 5, 2010",,/game/ds/game-watch-manhole,E,['Nintendo'],"['Action', 'General']"
546,,Grill-Off with Ultra Hand!,WII,"Mar 31, 2010",,/game/wii/grill-off-with-ultra-hand!,E,['Nintendo'],"['Action', 'General']"
547,,Game & Watch Collection 2,DS,"Mar 31, 2010",,/game/ds/game-watch-collection-2,E,['Nintendo'],"['Compilation', 'Miscellaneous']"
548,73.0,WarioWare D.I.Y. Showcase,WII,"Mar 29, 2010",8.4,/game/wii/warioware-diy-showcase,E,['Intelligent Systems'],"['Party / Minigame', 'Party', 'Miscellaneous']"
549,,Nintendo DSi Metronome,DS,"Mar 29, 2010",8.0,/game/ds/nintendo-dsi-metronome,E,['Nintendo'],"['Miscellaneous', 'General']"
550,,Nintendo DSi Instrument Tuner,DS,"Mar 29, 2010",,/game/ds/nintendo-dsi-instrument-tuner,E,['Nintendo'],"['Miscellaneous', 'General']"
551,82.0,WarioWare D.I.Y.,DS,"Mar 28, 2010",8.2,/game/ds/warioware-diy,E,['Intelligent Systems'],"['Miscellaneous', 'General']"
552,87.0,America's Test Kitchen: Let's Get Cooking,DS,"Mar 28, 2010",6.3,/game/ds/americas-test-kitchen-lets-get-cooking,E,['indieszero'],"['Miscellaneous', 'General']"
553,,Game & Watch: Judge,DS,"Mar 22, 2010",,/game/ds/game-watch-judge,E,['Nintendo'],"['Action', 'General']"
554,,Game & Watch: Chef,DS,"Mar 22, 2010",,/game/ds/game-watch-chef,E,['Nintendo'],"['Action', 'General']"
555,,Game & Watch: Mario's Cement Factory,DS,"Mar 22, 2010",,/game/ds/game-watch-marios-cement-factory,E,['Nintendo'],"['Action', 'General']"
556,87.0,Pokemon HeartGold Version,DS,"Mar 14, 2010",9.1,/game/ds/pokemon-heartgold-version,E,['Game Freak'],"['Role-Playing', 'Trainer', 'Console-style RPG']"
557,87.0,Pokemon SoulSilver Version,DS,"Mar 14, 2010",9.2,/game/ds/pokemon-soulsilver-version,E,['Game Freak'],"['Role-Playing', 'Trainer', 'Console-style RPG']"
558,76.0,Endless Ocean: Blue World,WII,"Feb 22, 2010",8.8,/game/wii/endless-ocean-blue-world,E10+,['Arika'],"['3D', 'Adventure', 'General', 'Third-Person']"
559,,Aura-Aura Climber,DS,"Feb 22, 2010",6.0,/game/ds/aura-aura-climber,E,['Nintendo'],"['Action', 'General']"
560,84.0,Spotto!,DS,"Feb 15, 2010",5.8,/game/ds/spotto!,E,['Intelligent Systems'],"['Action', 'General', 'Adventure']"
561,73.0,Link 'n' Launch,DS,"Feb 8, 2010",,/game/ds/link-n-launch,E,['Intelligent Systems'],"['Miscellaneous', 'Puzzle', 'General']"
562,,True Swing Golf Express,DS,"Feb 1, 2010",,/game/ds/true-swing-golf-express,E,['T&E Soft'],"['Sports', 'Sim', 'Golf', 'Traditional']"
563,77.0,Number Battle,DS,"Jan 25, 2010",6.6,/game/ds/number-battle,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General', 'Logic']"
564,69.0,Glory of Heracles,DS,"Jan 18, 2010",7.4,/game/ds/glory-of-heracles,E10+,['Paon Corporation'],"['Role-Playing', 'Console-style RPG', 'Japanese-Style']"
565,82.0,Starship Defense,DS,"Jan 18, 2010",7.5,/game/ds/starship-defense,E,['Q-Games'],"['Real-Time', 'Sci-Fi', 'Defense', 'Strategy']"
566,,Touch Solitaire,DS,"Jan 11, 2010",,/game/ds/touch-solitaire,E,['Nintendo'],"['Miscellaneous', 'Board Games']"
567,67.0,Phoenix Wright: Ace Attorney,WII,"Jan 11, 2010",8.6,/game/wii/phoenix-wright-ace-attorney,T,['Capcom'],"['Adventure', 'First-Person', 'Modern', 'Visual Novel']"
568,77.0,Trajectile,DS,"Jan 4, 2010",,/game/ds/trajectile,E,['Q-Games'],"['Action', 'General']"
569,,Master of Illusion Express: Psychic Camera,DS,"Dec 28, 2009",,/game/ds/master-of-illusion-express-psychic-camera,E,['Nintendo'],"['Miscellaneous', 'General']"
570,,Pilotwings,WII,"Dec 28, 2009",,/game/wii/pilotwings,E,['Nintendo'],"['Simulation', 'Flight', 'Civilian Plane']"
571,,Super Smash Bros.,WII,"Dec 21, 2009",7.9,/game/wii/super-smash-bros,E,['HAL Labs'],"['3D', 'Action', 'Fighting']"
572,56.0,Eco Shooter: Plant 530,WII,"Dec 21, 2009",,/game/wii/eco-shooter-plant-530,E10+,['Intelligent Systems'],"['Arcade', 'Action', 'First-Person', 'General', 'Adventure', 'Fantasy', 'Shooter']"
573,,Master of Illusion Express: Matchmaker,DS,"Dec 14, 2009",,/game/ds/master-of-illusion-express-matchmaker,E,['Nintendo'],"['Miscellaneous', 'General']"
574,87.0,The Legend of Zelda: Spirit Tracks,DS,"Dec 7, 2009",8.0,/game/ds/the-legend-of-zelda-spirit-tracks,E10+,['Nintendo'],"['Open-World', 'Fantasy', 'Action Adventure']"
