,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
305,"frozenset({'Strategy', 'Fantasy'})",frozenset({'Turn-Based'}),0.04679552390640895,0.07222787385554426,0.04170905391658189,0.8913043478260869,12.34017146356399,0.03832911271886568,8.535503560528989
306,"frozenset({'Turn-Based', 'Strategy'})",frozenset({'Fantasy'}),0.07222787385554426,0.08646998982706001,0.04170905391658189,0.5774647887323943,6.678210439105219,0.0354635103990628,2.1620210240759574
307,frozenset({'Fantasy'}),"frozenset({'Turn-Based', 'Strategy'})",0.08646998982706001,0.07222787385554426,0.04170905391658189,0.4823529411764706,6.678210439105219,0.0354635103990628,1.7922870618699716
308,frozenset({'Turn-Based'}),"frozenset({'Strategy', 'Fantasy'})",0.07222787385554426,0.04679552390640895,0.04170905391658189,0.5774647887323943,12.34017146356399,0.03832911271886568,2.255917260088165
309,frozenset({'Strategy'}),"frozenset({'Turn-Based', 'Fantasy'})",0.0844354018311292,0.04170905391658189,0.04170905391658189,0.49397590361445776,11.843373493975902,0.03818733318913906,1.8937654410696116
310,"frozenset({'Tactics', 'Turn-Based'})",frozenset({'Fantasy'}),0.06307222787385554,0.08646998982706001,0.03560528992878942,0.5645161290322581,6.5284629981024676,0.03015143502616712,2.0977355789156404
311,"frozenset({'Tactics', 'Fantasy'})",frozenset({'Turn-Based'}),0.03560528992878942,0.07222787385554426,0.03560528992878942,1.0,13.84507042253521,0.033033595539222735,inf
312,"frozenset({'Turn-Based', 'Fantasy'})",frozenset({'Tactics'}),0.04170905391658189,0.06408952187182096,0.03560528992878942,0.8536585365853658,13.319783197831978,0.03293217660554969,6.395388267209222
313,frozenset({'Tactics'}),"frozenset({'Turn-Based', 'Fantasy'})",0.06408952187182096,0.04170905391658189,0.03560528992878942,0.5555555555555555,13.319783197831978,0.03293217660554969,2.1561546286876903
314,frozenset({'Turn-Based'}),"frozenset({'Tactics', 'Fantasy'})",0.07222787385554426,0.03560528992878942,0.03560528992878942,0.4929577464788732,13.84507042253521,0.033033595539222735,1.9020006781959986
315,frozenset({'Fantasy'}),"frozenset({'Tactics', 'Turn-Based'})",0.08646998982706001,0.06307222787385554,0.03560528992878942,0.411764705882353,6.528462998102468,0.03015143502616712,1.5927772126144457
316,"frozenset({'Miscellaneous', 'Puzzle'})",frozenset({'General'}),0.07833163784333673,0.23601220752797558,0.04984740590030519,0.6363636363636364,2.6963166144200628,0.031360183133617374,2.100966429298067
317,"frozenset({'Miscellaneous', 'General'})",frozenset({'Puzzle'}),0.10274669379450661,0.10681586978636826,0.04984740590030519,0.48514851485148514,4.541914191419142,0.03887242843497132,1.7348384067610925
318,"frozenset({'Puzzle', 'General'})",frozenset({'Miscellaneous'}),0.056968463886063074,0.2685656154628688,0.04984740590030519,0.875,3.258049242424242,0.03454763533477045,5.851475076297049
319,frozenset({'Miscellaneous'}),"frozenset({'Puzzle', 'General'})",0.2685656154628688,0.056968463886063074,0.04984740590030519,0.1856060606060606,3.258049242424242,0.03454763533477045,1.15795500248409
320,frozenset({'Puzzle'}),"frozenset({'Miscellaneous', 'General'})",0.10681586978636826,0.10274669379450661,0.04984740590030519,0.4666666666666667,4.541914191419142,0.03887242843497132,1.6823499491353
321,frozenset({'General'}),"frozenset({'Miscellaneous', 'Puzzle'})",0.23601220752797558,0.07833163784333673,0.04984740590030519,0.21120689655172414,2.6963166144200628,0.031360183133617374,1.1684538798926005
322,"frozenset({'Sports', 'Golf'})",frozenset({'Traditional'}),0.01017293997965412,0.03967446592065107,0.01017293997965412,1.0,25.205128205128204,0.009769334019118505,inf
323,"frozenset({'Sports', 'Traditional'})",frozenset({'Golf'}),0.03967446592065107,0.01017293997965412,0.01017293997965412,0.25641025641025644,25.205128205128208,0.009769334019118505,1.3311467358894307
324,"frozenset({'Golf', 'Traditional'})",frozenset({'Sports'}),0.01017293997965412,0.06408952187182096,0.01017293997965412,1.0,15.603174603174603,0.009520961120327355,inf
325,frozenset({'Sports'}),"frozenset({'Golf', 'Traditional'})",0.06408952187182096,0.01017293997965412,0.01017293997965412,0.15873015873015872,15.603174603174601,0.009520961120327355,1.1765868826656942
326,frozenset({'Golf'}),"frozenset({'Sports', 'Traditional'})",0.01017293997965412,0.03967446592065107,0.01017293997965412,1.0,25.205128205128204,0.009769334019118505,inf
327,frozenset({'Traditional'}),"frozenset({'Sports', 'Golf'})",0.03967446592065107,0.01017293997965412,0.01017293997965412,0.25641025641025644,25.205128205128208,0.009769334019118505,1.3311467358894307
328,"frozenset({'Miscellaneous', 'Puzzle'})",frozenset({'Matching'}),0.07833163784333673,0.02034587995930824,0.015259409969481181,0.19480519480519481,9.574675324675324,0.013665683868904646,1.2166672135989236
329,"frozenset({'Miscellaneous', 'Matching'})",frozenset({'Puzzle'}),0.015259409969481181,0.10681586978636826,0.015259409969481181,1.0,9.361904761904762,0.01362946282116427,inf
330,"frozenset({'Puzzle', 'Matching'})",frozenset({'Miscellaneous'}),0.02034587995930824,0.2685656154628688,0.015259409969481181,0.75,2.7926136363636362,0.009795206196075917,2.9257375381485247
331,frozenset({'Miscellaneous'}),"frozenset({'Puzzle', 'Matching'})",0.2685656154628688,0.02034587995930824,0.015259409969481181,0.056818181818181816,2.7926136363636362,0.009795206196075917,1.038669428476878
332,frozenset({'Puzzle'}),"frozenset({'Miscellaneous', 'Matching'})",0.10681586978636826,0.015259409969481181,0.015259409969481181,0.14285714285714288,9.361904761904762,0.01362946282116427,1.148864021702272
333,frozenset({'Matching'}),"frozenset({'Miscellaneous', 'Puzzle'})",0.02034587995930824,0.07833163784333673,0.015259409969481181,0.75,9.574675324675324,0.013665683868904646,3.686673448626653
334,"frozenset({'Music Maker', 'Music'})",frozenset({'Miscellaneous'}),0.01017293997965412,0.2685656154628688,0.01017293997965412,1.0,3.723484848484848,0.0074408380929514885,inf
335,"frozenset({'Music Maker', 'Miscellaneous'})",frozenset({'Music'}),0.01017293997965412,0.028484231943031537,0.01017293997965412,1.0,35.107142857142854,0.009883171597731114,inf
336,"frozenset({'Music', 'Miscellaneous'})",frozenset({'Music Maker'}),0.022380467955239063,0.01017293997965412,0.01017293997965412,0.4545454545454546,44.68181818181818,0.009945264822428902,1.8146829433706344
337,frozenset({'Music Maker'}),"frozenset({'Music', 'Miscellaneous'})",0.01017293997965412,0.022380467955239063,0.01017293997965412,1.0,44.68181818181819,0.009945264822428902,inf
338,frozenset({'Music'}),"frozenset({'Music Maker', 'Miscellaneous'})",0.028484231943031537,0.01017293997965412,0.01017293997965412,0.35714285714285715,35.107142857142854,0.009883171597731114,1.5397309822538716
339,frozenset({'Miscellaneous'}),"frozenset({'Music Maker', 'Music'})",0.2685656154628688,0.01017293997965412,0.01017293997965412,0.03787878787878788,3.723484848484848,0.0074408380929514885,1.0287966293124855
340,"frozenset({'Rhythm', 'Music'})",frozenset({'Miscellaneous'}),0.028484231943031537,0.2685656154628688,0.022380467955239063,0.7857142857142856,2.9255952380952377,0.014730582672471692,3.413360461173277
341,"frozenset({'Rhythm', 'Miscellaneous'})",frozenset({'Music'}),0.023397761953204477,0.028484231943031537,0.022380467955239063,0.9565217391304347,33.5807453416149,0.02171400067681615,22.344862665310234
342,"frozenset({'Music', 'Miscellaneous'})",frozenset({'Rhythm'}),0.022380467955239063,0.029501525940996948,0.022380467955239063,1.0,33.89655172413793,0.021720209999285926,inf
343,frozenset({'Rhythm'}),"frozenset({'Music', 'Miscellaneous'})",0.029501525940996948,0.022380467955239063,0.022380467955239063,0.7586206896551724,33.89655172413793,0.021720209999285926,4.050138061328295
344,frozenset({'Music'}),"frozenset({'Rhythm', 'Miscellaneous'})",0.028484231943031537,0.023397761953204477,0.022380467955239063,0.7857142857142856,33.5807453416149,0.02171400067681615,4.557477110885043
345,frozenset({'Miscellaneous'}),"frozenset({'Rhythm', 'Music'})",0.2685656154628688,0.028484231943031537,0.022380467955239063,0.08333333333333333,2.9255952380952377,0.014730582672471692,1.0598353833348748
346,"frozenset({'Music Maker', 'Miscellaneous'})",frozenset({'Rhythm'}),0.01017293997965412,0.029501525940996948,0.01017293997965412,1.0,33.89655172413793,0.009872822726948149,inf
347,"frozenset({'Music Maker', 'Rhythm'})",frozenset({'Miscellaneous'}),0.01017293997965412,0.2685656154628688,0.01017293997965412,1.0,3.723484848484848,0.0074408380929514885,inf
348,"frozenset({'Rhythm', 'Miscellaneous'})",frozenset({'Music Maker'}),0.023397761953204477,0.01017293997965412,0.01017293997965412,0.43478260869565216,42.7391304347826,0.009934915951645936,1.7512324908052272
349,frozenset({'Music Maker'}),"frozenset({'Rhythm', 'Miscellaneous'})",0.01017293997965412,0.023397761953204477,0.01017293997965412,1.0,42.73913043478261,0.009934915951645936,inf
350,frozenset({'Miscellaneous'}),"frozenset({'Music Maker', 'Rhythm'})",0.2685656154628688,0.01017293997965412,0.01017293997965412,0.03787878787878788,3.723484848484848,0.0074408380929514885,1.0287966293124855
351,frozenset({'Rhythm'}),"frozenset({'Music Maker', 'Miscellaneous'})",0.029501525940996948,0.01017293997965412,0.01017293997965412,0.3448275862068966,33.89655172413793,0.009872822726948149,1.51078867055737
352,"frozenset({'Party', 'Miscellaneous'})",frozenset({'Party / Minigame'}),0.02034587995930824,0.028484231943031537,0.013224821973550356,0.6499999999999999,22.819642857142853,0.012645285209704343,2.7757593373056237
353,"frozenset({'Party / Minigame', 'Miscellaneous'})",frozenset({'Party'}),0.028484231943031537,0.02034587995930824,0.013224821973550356,0.46428571428571425,22.819642857142853,0.012645285209704343,1.8286876907426242
354,"frozenset({'Party', 'Party / Minigame'})",frozenset({'Miscellaneous'}),0.013224821973550356,0.2685656154628688,0.013224821973550356,1.0,3.723484848484848,0.009673089520836934,inf
355,frozenset({'Miscellaneous'}),"frozenset({'Party', 'Party / Minigame'})",0.2685656154628688,0.013224821973550356,0.013224821973550356,0.04924242424242424,3.723484848484848,0.009673089520836934,1.0378830557728393
356,frozenset({'Party'}),"frozenset({'Party / Minigame', 'Miscellaneous'})",0.02034587995930824,0.028484231943031537,0.013224821973550356,0.6499999999999999,22.819642857142853,0.012645285209704343,2.7757593373056237
357,frozenset({'Party / Minigame'}),"frozenset({'Party', 'Miscellaneous'})",0.028484231943031537,0.02034587995930824,0.013224821973550356,0.46428571428571425,22.819642857142853,0.012645285209704343,1.8286876907426242
358,"frozenset({'Simulation', 'Virtual'})",frozenset({'Miscellaneous'}),0.024415055951169887,0.2685656154628688,0.015259409969481181,0.625,2.3271780303030303,0.008702365441394862,1.9504916920990165
359,"frozenset({'Simulation', 'Miscellaneous'})",frozenset({'Virtual'}),0.015259409969481181,0.024415055951169887,0.015259409969481181,1.0,40.958333333333336,0.014886850621294459,inf
360,"frozenset({'Virtual', 'Miscellaneous'})",frozenset({'Simulation'}),0.015259409969481181,0.03763987792472025,0.015259409969481181,1.0,26.567567567567565,0.01468504764102665,inf
361,frozenset({'Simulation'}),"frozenset({'Virtual', 'Miscellaneous'})",0.03763987792472025,0.015259409969481181,0.015259409969481181,0.4054054054054054,26.567567567567565,0.01468504764102665,1.6561546286876907
362,frozenset({'Virtual'}),"frozenset({'Simulation', 'Miscellaneous'})",0.024415055951169887,0.015259409969481181,0.015259409969481181,0.625,40.95833333333333,0.014886850621294459,2.6259749067480502
363,frozenset({'Miscellaneous'}),"frozenset({'Simulation', 'Virtual'})",0.2685656154628688,0.024415055951169887,0.015259409969481181,0.056818181818181816,2.3271780303030303,0.008702365441394862,1.0343551214011693
364,"frozenset({'Simulation', 'Miscellaneous'})",frozenset({'Virtual Life'}),0.015259409969481181,0.02034587995930824,0.014242115971515769,0.9333333333333333,45.873333333333335,0.013931649848026834,14.69481180061038
365,"frozenset({'Simulation', 'Virtual Life'})",frozenset({'Miscellaneous'}),0.019328585961342827,0.2685656154628688,0.014242115971515769,0.736842105263158,2.7436204146730465,0.009051122386780767,2.779450661241099
366,"frozenset({'Miscellaneous', 'Virtual Life'})",frozenset({'Simulation'}),0.015259409969481181,0.03763987792472025,0.014242115971515769,0.9333333333333333,24.796396396396396,0.013667753643061237,14.4354018311292
367,frozenset({'Simulation'}),"frozenset({'Miscellaneous', 'Virtual Life'})",0.03763987792472025,0.015259409969481181,0.014242115971515769,0.37837837837837834,24.796396396396393,0.013667753643061237,1.5841479057012693
368,frozenset({'Miscellaneous'}),"frozenset({'Simulation', 'Virtual Life'})",0.2685656154628688,0.019328585961342827,0.014242115971515769,0.05303030303030303,2.7436204146730465,0.009051122386780767,1.035589013224822
369,frozenset({'Virtual Life'}),"frozenset({'Simulation', 'Miscellaneous'})",0.02034587995930824,0.015259409969481181,0.014242115971515769,0.7,45.87333333333333,0.013931649848026834,3.2824686334350623
370,"frozenset({'Virtual', 'Miscellaneous'})",frozenset({'Virtual Life'}),0.015259409969481181,0.02034587995930824,0.014242115971515769,0.9333333333333333,45.873333333333335,0.013931649848026834,14.69481180061038
371,"frozenset({'Virtual', 'Virtual Life'})",frozenset({'Miscellaneous'}),0.019328585961342827,0.2685656154628688,0.014242115971515769,0.736842105263158,2.7436204146730465,0.009051122386780767,2.779450661241099
372,"frozenset({'Miscellaneous', 'Virtual Life'})",frozenset({'Virtual'}),0.015259409969481181,0.024415055951169887,0.014242115971515769,0.9333333333333333,38.22777777777778,0.013869556623329046,14.633774160732456
373,frozenset({'Virtual'}),"frozenset({'Miscellaneous', 'Virtual Life'})",0.024415055951169887,0.015259409969481181,0.014242115971515769,0.5833333333333334,38.22777777777778,0.013869556623329046,2.3633774160732455
374,frozenset({'Miscellaneous'}),"frozenset({'Virtual', 'Virtual Life'})",0.2685656154628688,0.019328585961342827,0.014242115971515769,0.05303030303030303,2.7436204146730465,0.009051122386780767,1.035589013224822
375,frozenset({'Virtual Life'}),"frozenset({'Virtual', 'Miscellaneous'})",0.02034587995930824,0.015259409969481181,0.014242115971515769,0.7,45.87333333333333,0.013931649848026834,3.2824686334350623
376,"frozenset({'Music Maker', 'Music'})",frozenset({'Rhythm'}),0.01017293997965412,0.029501525940996948,0.01017293997965412,1.0,33.89655172413793,0.009872822726948149,inf
377,"frozenset({'Music Maker', 'Rhythm'})",frozenset({'Music'}),0.01017293997965412,0.028484231943031537,0.01017293997965412,1.0,35.107142857142854,0.009883171597731114,inf
378,"frozenset({'Rhythm', 'Music'})",frozenset({'Music Maker'}),0.028484231943031537,0.01017293997965412,0.01017293997965412,0.35714285714285715,35.107142857142854,0.009883171597731114,1.5397309822538716
379,frozenset({'Music Maker'}),"frozenset({'Rhythm', 'Music'})",0.01017293997965412,0.028484231943031537,0.01017293997965412,1.0,35.107142857142854,0.009883171597731114,inf
380,frozenset({'Music'}),"frozenset({'Music Maker', 'Rhythm'})",0.028484231943031537,0.01017293997965412,0.01017293997965412,0.35714285714285715,35.107142857142854,0.009883171597731114,1.5397309822538716
381,frozenset({'Rhythm'}),"frozenset({'Music Maker', 'Music'})",0.029501525940996948,0.01017293997965412,0.01017293997965412,0.3448275862068966,33.89655172413793,0.009872822726948149,1.51078867055737
382,"frozenset({'Simulation', 'Virtual'})",frozenset({'Virtual Life'}),0.024415055951169887,0.02034587995930824,0.019328585961342827,0.7916666666666666,38.91041666666666,0.018831840163760532,4.70233977619532
383,"frozenset({'Simulation', 'Virtual Life'})",frozenset({'Virtual'}),0.019328585961342827,0.024415055951169887,0.019328585961342827,1.0,40.958333333333336,0.018856677453639645,inf
384,"frozenset({'Virtual', 'Virtual Life'})",frozenset({'Simulation'}),0.019328585961342827,0.03763987792472025,0.019328585961342827,1.0,26.567567567567565,0.018601060345300423,inf
385,frozenset({'Simulation'}),"frozenset({'Virtual', 'Virtual Life'})",0.03763987792472025,0.019328585961342827,0.019328585961342827,0.5135135135135135,26.56756756756757,0.018601060345300423,2.015824573301684
386,frozenset({'Virtual'}),"frozenset({'Simulation', 'Virtual Life'})",0.024415055951169887,0.019328585961342827,0.019328585961342827,0.7916666666666666,40.958333333333336,0.018856677453639645,4.707222787385554
387,frozenset({'Virtual Life'}),"frozenset({'Simulation', 'Virtual'})",0.02034587995930824,0.024415055951169887,0.019328585961342827,0.9499999999999998,38.91041666666666,0.018831840163760532,19.511698880976542
388,"frozenset({'Soccer', 'Sports'})",frozenset({'Traditional'}),0.01017293997965412,0.03967446592065107,0.01017293997965412,1.0,25.205128205128204,0.009769334019118505,inf
389,"frozenset({'Soccer', 'Traditional'})",frozenset({'Sports'}),0.01017293997965412,0.06408952187182096,0.01017293997965412,1.0,15.603174603174603,0.009520961120327355,inf
390,"frozenset({'Sports', 'Traditional'})",frozenset({'Soccer'}),0.03967446592065107,0.01017293997965412,0.01017293997965412,0.25641025641025644,25.205128205128208,0.009769334019118505,1.3311467358894307
391,frozenset({'Soccer'}),"frozenset({'Sports', 'Traditional'})",0.01017293997965412,0.03967446592065107,0.01017293997965412,1.0,25.205128205128204,0.009769334019118505,inf
392,frozenset({'Sports'}),"frozenset({'Soccer', 'Traditional'})",0.06408952187182096,0.01017293997965412,0.01017293997965412,0.15873015873015872,15.603174603174601,0.009520961120327355,1.1765868826656942
393,frozenset({'Traditional'}),"frozenset({'Soccer', 'Sports'})",0.03967446592065107,0.01017293997965412,0.01017293997965412,0.25641025641025644,25.205128205128208,0.009769334019118505,1.3311467358894307
394,"frozenset({'Tactics', 'Turn-Based'})",frozenset({'Strategy'}),0.06307222787385554,0.0844354018311292,0.06307222787385554,1.0,11.843373493975903,0.057746698968941995,inf
395,"frozenset({'Tactics', 'Strategy'})",frozenset({'Turn-Based'}),0.06408952187182096,0.07222787385554426,0.06307222787385554,0.984126984126984,13.625307399955284,0.05844317797263551,58.4496439471001
396,"frozenset({'Turn-Based', 'Strategy'})",frozenset({'Tactics'}),0.07222787385554426,0.06408952187182096,0.06307222787385554,0.8732394366197181,13.625307399955284,0.05844317797263551,7.38329377190007
397,frozenset({'Tactics'}),"frozenset({'Turn-Based', 'Strategy'})",0.06408952187182096,0.07222787385554426,0.06307222787385554,0.984126984126984,13.625307399955284,0.05844317797263551,58.4496439471001
398,frozenset({'Turn-Based'}),"frozenset({'Tactics', 'Strategy'})",0.07222787385554426,0.06408952187182096,0.06307222787385554,0.8732394366197181,13.625307399955284,0.05844317797263551,7.38329377190007
399,frozenset({'Strategy'}),"frozenset({'Tactics', 'Turn-Based'})",0.0844354018311292,0.06307222787385554,0.06307222787385554,0.7469879518072288,11.843373493975902,0.057746698968941995,3.7030954803080927
400,"frozenset({'Music Maker', 'Action', 'Music'})",frozenset({'Miscellaneous'}),0.01017293997965412,0.2685656154628688,0.01017293997965412,1.0,3.723484848484848,0.0074408380929514885,inf
401,"frozenset({'Music Maker', 'Action', 'Miscellaneous'})",frozenset({'Music'}),0.01017293997965412,0.028484231943031537,0.01017293997965412,1.0,35.107142857142854,0.009883171597731114,inf
402,"frozenset({'Music Maker', 'Music', 'Miscellaneous'})",frozenset({'Action'}),0.01017293997965412,0.34689725330620547,0.01017293997965412,1.0,2.8826979472140764,0.00664397504266322,inf
403,"frozenset({'Action', 'Music', 'Miscellaneous'})",frozenset({'Music Maker'}),0.02034587995930824,0.01017293997965412,0.01017293997965412,0.5,49.15,0.00996596256399483,1.9796541200406919
404,"frozenset({'Music Maker', 'Action'})","frozenset({'Music', 'Miscellaneous'})",0.01017293997965412,0.022380467955239063,0.01017293997965412,1.0,44.68181818181819,0.009945264822428902,inf
405,"frozenset({'Music Maker', 'Music'})","frozenset({'Action', 'Miscellaneous'})",0.01017293997965412,0.038657171922685654,0.01017293997965412,1.0,25.86842105263158,0.00977968288990147,inf
406,"frozenset({'Music Maker', 'Miscellaneous'})","frozenset({'Action', 'Music'})",0.01017293997965412,0.026449643947100712,0.01017293997965412,1.0,37.80769230769231,0.009903869339297043,inf
407,"frozenset({'Action', 'Music'})","frozenset({'Music Maker', 'Miscellaneous'})",0.026449643947100712,0.01017293997965412,0.01017293997965412,0.38461538461538464,37.80769230769231,0.009903869339297043,1.608468972533062
408,"frozenset({'Action', 'Miscellaneous'})","frozenset({'Music Maker', 'Music'})",0.038657171922685654,0.01017293997965412,0.01017293997965412,0.26315789473684215,25.868421052631582,0.00977968288990147,1.3433367243133267
409,"frozenset({'Music', 'Miscellaneous'})","frozenset({'Music Maker', 'Action'})",0.022380467955239063,0.01017293997965412,0.01017293997965412,0.4545454545454546,44.68181818181818,0.009945264822428902,1.8146829433706344
410,frozenset({'Music Maker'}),"frozenset({'Action', 'Music', 'Miscellaneous'})",0.01017293997965412,0.02034587995930824,0.01017293997965412,1.0,49.15,0.00996596256399483,inf
411,frozenset({'Action'}),"frozenset({'Music Maker', 'Music', 'Miscellaneous'})",0.34689725330620547,0.01017293997965412,0.01017293997965412,0.029325513196480944,2.882697947214077,0.00664397504266322,1.0197312008064592
412,frozenset({'Music'}),"frozenset({'Music Maker', 'Action', 'Miscellaneous'})",0.028484231943031537,0.01017293997965412,0.01017293997965412,0.35714285714285715,35.107142857142854,0.009883171597731114,1.5397309822538716
413,frozenset({'Miscellaneous'}),"frozenset({'Music Maker', 'Action', 'Music'})",0.2685656154628688,0.01017293997965412,0.01017293997965412,0.03787878787878788,3.723484848484848,0.0074408380929514885,1.0287966293124855
414,"frozenset({'Rhythm', 'Action', 'Music'})",frozenset({'Miscellaneous'}),0.026449643947100712,0.2685656154628688,0.02034587995930824,0.7692307692307693,2.8642191142191145,0.013242415053881396,3.1695489996609023
415,"frozenset({'Rhythm', 'Action', 'Miscellaneous'})",frozenset({'Music'}),0.02034587995930824,0.028484231943031537,0.02034587995930824,1.0,35.107142857142854,0.01976634319546223,inf
416,"frozenset({'Rhythm', 'Music', 'Miscellaneous'})",frozenset({'Action'}),0.022380467955239063,0.34689725330620547,0.02034587995930824,0.9090909090909092,2.6206344974673423,0.012582157097928263,7.184130213631747
417,"frozenset({'Action', 'Music', 'Miscellaneous'})",frozenset({'Rhythm'}),0.02034587995930824,0.029501525940996948,0.02034587995930824,1.0,33.89655172413793,0.019745645453896298,inf
418,"frozenset({'Rhythm', 'Action'})","frozenset({'Music', 'Miscellaneous'})",0.026449643947100712,0.022380467955239063,0.02034587995930824,0.7692307692307693,34.37062937062937,0.01975392455052267,4.2363513055272985
419,"frozenset({'Rhythm', 'Music'})","frozenset({'Action', 'Miscellaneous'})",0.028484231943031537,0.038657171922685654,0.02034587995930824,0.7142857142857143,18.477443609022558,0.019244760108000816,3.3646998982706005
420,"frozenset({'Rhythm', 'Miscellaneous'})","frozenset({'Action', 'Music'})",0.023397761953204477,0.026449643947100712,0.02034587995930824,0.8695652173913043,32.876254180602004,0.019727017486486965,7.463886063072227
421,"frozenset({'Action', 'Music'})","frozenset({'Rhythm', 'Miscellaneous'})",0.026449643947100712,0.023397761953204477,0.02034587995930824,0.7692307692307693,32.87625418060201,0.019727017486486965,4.231943031536115
422,"frozenset({'Action', 'Miscellaneous'})","frozenset({'Rhythm', 'Music'})",0.038657171922685654,0.028484231943031537,0.02034587995930824,0.5263157894736843,18.477443609022558,0.019244760108000816,2.0509777325647116
423,"frozenset({'Music', 'Miscellaneous'})","frozenset({'Rhythm', 'Action'})",0.022380467955239063,0.026449643947100712,0.02034587995930824,0.9090909090909092,34.37062937062937,0.01975392455052267,10.709053916581901
424,frozenset({'Rhythm'}),"frozenset({'Action', 'Music', 'Miscellaneous'})",0.029501525940996948,0.02034587995930824,0.02034587995930824,0.6896551724137931,33.89655172413793,0.019745645453896298,3.156663275686674
425,frozenset({'Action'}),"frozenset({'Rhythm', 'Music', 'Miscellaneous'})",0.34689725330620547,0.022380467955239063,0.02034587995930824,0.05865102639296189,2.620634497467343,0.012582157097928263,1.0385304063154626
426,frozenset({'Music'}),"frozenset({'Rhythm', 'Action', 'Miscellaneous'})",0.028484231943031537,0.02034587995930824,0.02034587995930824,0.7142857142857143,35.107142857142854,0.01976634319546223,3.4287894201424214
427,frozenset({'Miscellaneous'}),"frozenset({'Rhythm', 'Action', 'Music'})",0.2685656154628688,0.026449643947100712,0.02034587995930824,0.07575757575757576,2.8642191142191145,0.013242415053881396,1.0533495655654321
428,"frozenset({'Music Maker', 'Action', 'Miscellaneous'})",frozenset({'Rhythm'}),0.01017293997965412,0.029501525940996948,0.01017293997965412,1.0,33.89655172413793,0.009872822726948149,inf
429,"frozenset({'Music Maker', 'Action', 'Rhythm'})",frozenset({'Miscellaneous'}),0.01017293997965412,0.2685656154628688,0.01017293997965412,1.0,3.723484848484848,0.0074408380929514885,inf
430,"frozenset({'Music Maker', 'Miscellaneous', 'Rhythm'})",frozenset({'Action'}),0.01017293997965412,0.34689725330620547,0.01017293997965412,1.0,2.8826979472140764,0.00664397504266322,inf
431,"frozenset({'Rhythm', 'Action', 'Miscellaneous'})",frozenset({'Music Maker'}),0.02034587995930824,0.01017293997965412,0.01017293997965412,0.5,49.15,0.00996596256399483,1.9796541200406919
432,"frozenset({'Music Maker', 'Action'})","frozenset({'Rhythm', 'Miscellaneous'})",0.01017293997965412,0.023397761953204477,0.01017293997965412,1.0,42.73913043478261,0.009934915951645936,inf
433,"frozenset({'Music Maker', 'Miscellaneous'})","frozenset({'Rhythm', 'Action'})",0.01017293997965412,0.026449643947100712,0.01017293997965412,1.0,37.80769230769231,0.009903869339297043,inf
434,"frozenset({'Music Maker', 'Rhythm'})","frozenset({'Action', 'Miscellaneous'})",0.01017293997965412,0.038657171922685654,0.01017293997965412,1.0,25.86842105263158,0.00977968288990147,inf
435,"frozenset({'Action', 'Miscellaneous'})","frozenset({'Music Maker', 'Rhythm'})",0.038657171922685654,0.01017293997965412,0.01017293997965412,0.26315789473684215,25.868421052631582,0.00977968288990147,1.3433367243133267
436,"frozenset({'Rhythm', 'Action'})","frozenset({'Music Maker', 'Miscellaneous'})",0.026449643947100712,0.01017293997965412,0.01017293997965412,0.38461538461538464,37.80769230769231,0.009903869339297043,1.608468972533062
437,"frozenset({'Rhythm', 'Miscellaneous'})","frozenset({'Music Maker', 'Action'})",0.023397761953204477,0.01017293997965412,0.01017293997965412,0.43478260869565216,42.7391304347826,0.009934915951645936,1.7512324908052272
438,frozenset({'Music Maker'}),"frozenset({'Rhythm', 'Action', 'Miscellaneous'})",0.01017293997965412,0.02034587995930824,0.01017293997965412,1.0,49.15,0.00996596256399483,inf
439,frozenset({'Action'}),"frozenset({'Music Maker', 'Miscellaneous', 'Rhythm'})",0.34689725330620547,0.01017293997965412,0.01017293997965412,0.029325513196480944,2.882697947214077,0.00664397504266322,1.0197312008064592
440,frozenset({'Miscellaneous'}),"frozenset({'Music Maker', 'Action', 'Rhythm'})",0.2685656154628688,0.01017293997965412,0.01017293997965412,0.03787878787878788,3.723484848484848,0.0074408380929514885,1.0287966293124855
441,frozenset({'Rhythm'}),"frozenset({'Music Maker', 'Action', 'Miscellaneous'})",0.029501525940996948,0.01017293997965412,0.01017293997965412,0.3448275862068966,33.89655172413793,0.009872822726948149,1.51078867055737
442,"frozenset({'Music Maker', 'Action', 'Music'})",frozenset({'Rhythm'}),0.01017293997965412,0.029501525940996948,0.01017293997965412,1.0,33.89655172413793,0.009872822726948149,inf
443,"frozenset({'Music Maker', 'Action', 'Rhythm'})",frozenset({'Music'}),0.01017293997965412,0.028484231943031537,0.01017293997965412,1.0,35.107142857142854,0.009883171597731114,inf
444,"frozenset({'Music Maker', 'Music', 'Rhythm'})",frozenset({'Action'}),0.01017293997965412,0.34689725330620547,0.01017293997965412,1.0,2.8826979472140764,0.00664397504266322,inf
445,"frozenset({'Rhythm', 'Action', 'Music'})",frozenset({'Music Maker'}),0.026449643947100712,0.01017293997965412,0.01017293997965412,0.38461538461538464,37.80769230769231,0.009903869339297043,1.608468972533062
446,"frozenset({'Music Maker', 'Action'})","frozenset({'Rhythm', 'Music'})",0.01017293997965412,0.028484231943031537,0.01017293997965412,1.0,35.107142857142854,0.009883171597731114,inf
